id,host_listings_count,latitude,longitude,accommodates,bathrooms,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,cta,time_to_cta_minutes
39793384,0,41.737109999999994,-87.54816,4,1.0,55.0,0.0,0.0,0.0,1,1125,1,1125,28,363,0,0,0.0,106.91
41318603,0,41.9555,-87.70285,2,1.0,100.0,0.0,35.0,0.0,2,1125,2,1125,13,178,0,0,0.0,28.48
26815108,1,41.84737,-87.61934000000002,7,3.0,200.0,0.0,0.0,200.0,3,1125,3,1125,26,266,49,31,2.0,19.46
21245329,2,41.91253,-87.71611999999998,2,1.5,54.0,0.0,0.0,10.0,2,45,2,1125,30,359,120,36,0.0,51.81
38757403,0,41.90538,-87.68369,6,1.0,275.0,600.0,120.0,25.0,1,1125,5,1125,21,143,5,5,1.0,11.84
40040941,0,41.87686,-87.68019,2,1.0,70.0,0.0,75.0,0.0,2,1125,2,1125,29,69,11,11,3.0,8.82
38746916,1420,41.90511,-87.62785,2,1.0,72.0,0.0,250.0,0.0,30,1125,730,1125,30,365,0,0,3.0,5.12
4605354,3,41.93504,-87.65187,4,1.0,175.0,500.0,25.0,25.0,2,1125,2,1125,0,0,7,0,4.0,4.2
35419811,1,41.91065,-87.67985999999998,2,1.0,80.0,0.0,25.0,0.0,1,1125,1,1125,26,175,22,22,2.0,4.8
39502907,3,41.93257,-87.68859,2,1.0,59.0,200.0,100.0,10.0,30,120,30,1125,0,0,0,0,,
34119536,38,41.86125,-87.66325,8,1.0,135.0,0.0,150.0,25.0,2,28,4,1125,0,79,32,32,1.0,10.8
20834660,1,41.8961,-87.66343,4,1.0,127.0,0.0,75.0,35.0,2,30,2,30,27,80,78,28,2.0,8.09
13098256,9,41.9403,-87.72355,10,1.0,65.0,250.0,109.0,25.0,14,1124,14,1125,30,355,133,37,2.0,13.04
42609434,0,41.85413,-87.66529,2,1.5,89.0,0.0,40.0,0.0,2,1125,2,1125,0,53,0,0,2.0,8.64
39899689,1,41.85757,-87.65819,4,1.0,170.0,0.0,89.0,0.0,1,7,1,1125,29,63,30,30,1.0,15.22
38491164,10,41.897459999999995,-87.66845,2,1.0,70.0,0.0,15.0,10.0,1,14,1,1125,5,5,38,38,1.0,9.35
36236696,10,41.88427,-87.62718000000002,4,1.0,129.0,0.0,0.0,0.0,1,28,1,1,0,50,0,0,15.0,3.04
39256037,2,41.91782,-87.63709,6,1.0,199.0,0.0,110.0,10.0,2,60,2,60,23,336,15,15,1.0,11.36
9797971,3,41.88069,-87.68368000000002,10,2.5,199.0,300.0,70.0,10.0,2,90,3,1125,30,218,241,67,2.0,12.53
28843012,6,41.86959,-87.62782,3,1.0,142.0,150.0,25.0,25.0,1,7,1,7,27,95,121,84,6.0,2.74
29052611,16,41.940490000000004,-87.7569,6,1.0,100.0,500.0,90.0,0.0,32,1125,32,1125,30,365,0,0,0.0,46.1
9587656,25,41.89627,-87.63148000000002,3,1.0,155.0,0.0,80.0,0.0,31,1125,31,1125,30,365,2,0,4.0,3.58
12714714,1,41.7977,-87.60195999999998,2,1.0,60.0,125.0,25.0,15.0,2,65,2,1125,22,285,151,39,0.0,75.04
17096507,1,42.00527,-87.66384000000002,6,3.0,150.0,0.0,75.0,25.0,1,10,1,10,0,0,9,8,2.0,6.25
21134146,2,41.94998,-87.66064,10,1.5,315.0,250.0,100.0,0.0,1,15,1,15,30,87,78,26,4.0,9.89
755701,4,41.929970000000004,-87.72061,5,1.0,135.0,0.0,200.0,50.0,5,1125,5,1125,0,235,19,0,2.0,14.08
42951790,0,41.92068,-87.71599,5,1.0,58.0,0.0,50.0,0.0,4,1125,4,1125,0,52,0,0,1.0,21.15
14899316,48,41.95367,-87.65531999999996,10,2.0,549.0,100.0,99.0,0.0,1,1125,1,1125,22,224,81,21,2.0,3.44
2836339,81,41.89098,-87.62238,2,1.0,258.0,0.0,80.0,0.0,32,365,32,365,16,274,5,0,9.0,8.76
33800408,47,41.947540000000004,-87.65427,5,2.0,149.0,250.0,93.0,20.0,1,365,28,365,30,169,54,54,4.0,0.88
15371946,769,41.90505,-87.67656,2,1.0,105.0,400.0,102.0,5.0,4,1124,4,365,28,64,41,12,2.0,9.57
17280739,3,41.983290000000004,-87.70657,6,2.5,330.0,1000.0,100.0,0.0,3,7,3,7,0,21,0,0,0.0,63.16
19903685,9,41.88715,-87.70529,16,3.0,598.0,1000.0,379.0,0.0,3,1124,3,1125,30,361,9,6,3.0,4.5
39859340,0,41.90011,-87.68585999999998,5,1.0,158.0,0.0,50.0,25.0,1,27,1,27,30,80,1,1,,
27432987,44,41.9704,-87.65985,2,1.0,100.0,0.0,50.0,0.0,1,150,7,150,19,354,81,56,4.0,2.98
42713512,6,41.83059,-87.66603,2,2.0,39.0,0.0,0.0,0.0,30,1125,30,1125,0,23,1,1,1.0,15.94
184764,1,41.94325,-87.75403,2,1.0,85.0,150.0,50.0,10.0,3,1460,3,1460,0,334,162,2,0.0,41.95
40158714,6,41.9339,-87.70763000000002,5,1.0,78.0,0.0,50.0,50.0,1,1125,2,1125,0,137,14,14,2.0,7.06
20729220,1,41.92135,-87.73131,6,1.0,109.0,0.0,85.0,10.0,30,1125,30,1125,0,62,28,4,0.0,46.62
26632266,1,41.94294,-87.64998,6,1.0,199.0,500.0,200.0,50.0,3,14,3,14,29,258,16,10,3.0,7.24
11456471,3,41.88935,-87.62724,5,2.0,230.0,0.0,129.0,50.0,3,999,10,999,29,137,197,31,10.0,3.9
35578535,3,41.92953,-87.64679,7,2.0,450.0,0.0,99.0,0.0,1,1125,1,1125,20,239,1,1,3.0,11.83
33040726,7,41.90487,-87.62858,4,1.0,199.0,0.0,0.0,0.0,2,28,1,1,0,9,0,0,3.0,4.01
34438873,1,41.92345,-87.64066,4,1.0,364.0,0.0,79.0,0.0,1,28,1,28,24,219,54,54,2.0,14.46
37650696,1,41.8694,-87.62649,4,1.0,198.0,250.0,75.0,25.0,2,1125,2,1125,29,86,2,2,6.0,3.19
33755589,3,41.86674,-87.65628000000002,8,1.0,180.0,500.0,100.0,0.0,1,1125,1,1125,30,321,8,8,1.0,17.81
43098894,66,41.87909000000001,-87.70271,2,2.0,40.0,0.0,18.0,15.0,1,1125,1,1125,30,164,0,0,3.0,11.17
12681123,1,41.91184000000001,-87.69954,4,1.0,90.0,100.0,20.0,20.0,2,1125,2,1125,6,281,105,21,0.0,63.48
29008073,1386,41.88919,-87.6343,2,1.0,145.0,300.0,89.0,30.0,2,1125,2,1125,30,350,20,13,11.0,1.76
26138093,1,41.91007000000001,-87.69159,10,2.5,250.0,500.0,179.0,50.0,3,28,3,1125,30,152,15,15,1.0,12.91
42484945,0,41.92456,-87.68679,15,3.5,450.0,500.0,150.0,0.0,2,1125,2,1125,2,64,0,0,2.0,14.37
40447771,25,41.94011,-87.66502,2,1.0,65.0,0.0,70.0,0.0,31,1125,31,1125,0,216,1,1,6.0,6.35
42039288,38,41.96014,-87.67596,4,1.0,350.0,0.0,100.0,25.0,3,1125,3,1125,0,39,1,1,3.0,2.81
29543192,3,41.92265,-87.70329,5,1.0,150.0,0.0,30.0,0.0,2,180,2,180,29,89,9,2,2.0,6.79
39805358,2,41.90863,-87.67478,6,1.0,119.0,500.0,120.0,35.0,3,30,3,1125,24,92,9,9,2.0,3.43
18291879,0,41.85953,-87.62619000000002,3,1.0,75.0,200.0,30.0,0.0,2,40,2,1125,8,14,117,89,3.0,11.56
39447739,81,41.89933,-87.62056,2,1.0,100.0,0.0,0.0,0.0,31,1125,31,1125,30,365,0,0,3.0,10.74
20951004,1,41.93995,-87.65965,2,1.0,75.0,0.0,25.0,0.0,2,1124,2,1124,0,0,74,26,6.0,7.28
38510274,104,41.89109000000001,-87.61986,6,2.0,199.0,0.0,121.0,0.0,1,1125,3,1125,30,316,17,17,7.0,12.04
42427991,1,41.99488,-87.70264,2,1.0,31.0,0.0,0.0,0.0,1,1125,1,1125,0,0,0,0,0.0,82.67
30010719,15,41.90733,-87.63486,4,1.0,92.0,0.0,45.0,20.0,1,1125,1,1125,27,78,62,50,2.0,7.65
3898355,11,41.855309999999996,-87.65411,5,1.0,69.0,0.0,19.0,19.0,1,365,1,365,29,175,394,73,1.0,20.02
15436230,6,41.90704,-87.69003000000002,1,1.0,29.0,0.0,5.0,0.0,1,1125,1,1125,30,90,91,21,1.0,16.04
33139995,6,41.88467,-87.73227,7,1.0,99.0,300.0,200.0,45.0,1,1125,1,1125,30,357,13,12,1.0,7.06
24371533,769,41.88429,-87.66017,4,2.0,158.0,400.0,128.0,5.0,4,1124,4,4,23,27,10,10,4.0,8.74
7483739,1,41.99414,-87.65946,4,2.0,90.0,200.0,60.0,10.0,1,1125,1,1125,0,0,5,0,3.0,0.52
27408745,1,41.97449,-87.69374,4,1.0,250.0,3390.0,0.0,50.0,1,1125,2,1125,0,0,11,11,3.0,14.24
42253324,0,41.86625,-87.62325,6,2.0,300.0,0.0,0.0,0.0,2,1125,2,1125,0,4,0,0,2.0,5.34
20133959,0,42.00028,-87.68224000000002,3,1.0,95.0,100.0,25.0,25.0,1,1125,1,1125,30,90,0,0,0.0,69.38
24600275,9,41.93967,-87.65149,6,1.0,162.0,0.0,59.0,25.0,1,1125,2,1125,22,229,148,74,4.0,2.34
29847326,8,41.75755,-87.61851,6,1.0,75.0,0.0,75.0,25.0,1,1125,1,1125,30,362,17,17,1.0,16.11
15116366,5,41.88306,-87.62576999999996,2,1.0,130.0,100.0,60.0,35.0,1,30,1,1125,24,179,232,64,16.0,0.54
26973688,7,41.86782,-87.65619000000002,2,1.5,10.0,0.0,0.0,0.0,1,14,1,14,8,8,87,51,2.0,13.9
36063019,1420,41.894529999999996,-87.63341,2,1.0,85.0,0.0,250.0,0.0,30,1125,730,1125,30,365,0,0,6.0,4.28
41938239,1602,41.874140000000004,-87.62925,2,1.0,499.0,0.0,99.0,0.0,4,182,4,182,0,36,0,0,12.0,2.26
31777552,1,41.76228,-87.59011,2,1.0,55.0,0.0,20.0,0.0,1,1125,1,1125,22,357,19,18,0.0,86.78
32941771,1386,41.88818,-87.63309,2,1.0,145.0,300.0,89.0,30.0,2,1125,2,1125,30,53,10,8,12.0,3.95
4881981,4,41.90231,-87.63408000000004,2,1.0,59.0,0.0,0.0,10.0,30,45,30,45,0,0,3,0,3.0,4.86
20237320,1,41.8551,-87.65243000000002,3,1.0,76.0,0.0,27.0,39.0,3,1125,3,1125,28,88,64,11,1.0,18.35
24969336,1,41.90984,-87.67103,6,2.5,350.0,750.0,70.0,0.0,2,30,2,30,0,0,18,5,2.0,8.11
39870266,1,41.93329,-87.72081999999996,1,1.0,18.0,0.0,0.0,0.0,1,1125,1,1125,0,0,4,4,1.0,13.82
37711825,1,41.93375,-87.70354,6,2.0,325.0,0.0,0.0,0.0,2,1125,2,1125,30,90,0,0,2.0,10.45
9403751,1,41.98977,-87.65706,2,1.0,46.0,100.0,45.0,15.0,2,10,2,10,28,143,65,23,3.0,2.77
23105472,1,41.89315,-87.68037,6,1.0,111.0,250.0,79.0,25.0,3,1124,3,1125,20,85,100,42,0.0,70.96
42659983,254,41.90272,-87.67193,8,1.0,425.0,0.0,126.0,0.0,2,1125,2,1125,27,360,0,0,2.0,5.39
12464708,1,41.93541,-87.69374,10,2.0,154.0,500.0,125.0,40.0,1,1125,2,1125,24,330,56,10,0.0,37.49
6832650,2,41.9219,-87.71011999999996,5,2.0,200.0,0.0,0.0,0.0,2,1125,2,1125,0,0,14,0,1.0,13.09
10131101,1,41.96031,-87.72267,4,1.0,39.0,0.0,10.0,20.0,1,7,1,7,28,346,179,37,2.0,16.94
36038456,0,41.852740000000004,-87.62743,3,1.0,140.0,0.0,0.0,30.0,2,120,2,1125,30,90,16,16,2.0,0.95
14185380,1,41.93438,-87.71621999999998,4,1.0,50.0,100.0,25.0,10.0,2,1125,2,1125,29,89,91,24,2.0,7.7
40724943,1,41.906040000000004,-87.70824,2,1.0,28.0,0.0,0.0,0.0,1,14,1,14,18,64,7,7,0.0,63.52
41267930,554,41.89434,-87.62776,4,1.0,149.0,250.0,75.0,0.0,4,28,4,28,29,364,2,2,6.0,3.67
32065323,5,41.93679,-87.71168,3,1.0,60.0,1500.0,90.0,0.0,2,1125,2,1125,9,209,35,30,2.0,3.36
21860008,5,41.94587,-87.65463000000004,1,11.0,23.0,0.0,0.0,50.0,1,14,1,14,22,357,21,13,4.0,3.95
41624720,10,41.89496,-87.62737,2,1.0,85.0,0.0,125.0,0.0,30,1125,30,1125,30,90,0,0,4.0,3.28
18618247,1,41.90028,-87.66719,12,2.0,299.0,500.0,159.0,25.0,3,1125,3,1125,0,39,14,3,2.0,6.37
39389209,0,41.74124000000001,-87.60956,4,1.0,75.0,100.0,50.0,0.0,3,14,3,14,29,89,1,1,0.0,42.83
42951108,4,41.9395,-87.64294,2,1.0,150.0,0.0,30.0,0.0,2,10,2,10,30,365,0,0,4.0,11.66
41378940,27,41.7772,-87.59348,2,1.0,63.0,100.0,95.0,32.0,3,1125,3,1125,28,340,0,0,0.0,83.55
28367182,35,41.87892,-87.66877,10,2.0,148.0,300.0,85.0,10.0,1,365,7,365,10,85,98,53,4.0,8.63
37280927,1,41.87449,-87.62925,4,1.5,650.0,0.0,150.0,0.0,2,1125,2,1125,0,0,0,0,13.0,1.8
27417463,1,41.94823,-87.73025,2,1.0,50.0,200.0,75.0,0.0,2,32,2,32,29,89,1,0,2.0,9.23
39358489,1,41.90814,-87.69391,6,1.0,96.0,0.0,100.0,10.0,2,31,2,1125,0,0,11,11,1.0,18.05
40902567,0,41.87697,-87.64480999999998,3,1.0,800.0,250.0,120.0,100.0,3,4,3,1125,0,0,0,0,5.0,5.4
40838147,0,41.80737,-87.60949000000002,7,2.0,100.0,100.0,50.0,50.0,1,1125,1,1125,30,177,9,9,2.0,13.19
39414465,22,41.84803,-87.6363,9,2.0,365.0,500.0,125.0,25.0,1,365,2,365,28,178,1,1,3.0,12.46
42916959,2,41.93735,-87.67817,2,1.0,51.0,100.0,25.0,0.0,1,30,1,30,29,88,0,0,1.0,16.05
4567558,1,41.95378,-87.73876,3,1.0,45.0,0.0,25.0,25.0,1,1125,1,1125,22,357,116,28,2.0,9.15
20647880,1,41.94364,-87.68443,5,1.0,129.0,250.0,75.0,20.0,3,1123,3,1123,27,229,54,22,1.0,13.9
39703046,82,41.87688,-87.64236,2,1.0,10.0,0.0,0.0,0.0,1,31,1,1125,30,312,33,33,8.0,3.03
7244885,1,42.016420000000004,-87.70449,8,2.5,219.0,0.0,75.0,25.0,3,120,3,120,28,175,13,2,0.0,40.66
30499077,1,41.85735,-87.66727,3,1.0,43.0,0.0,40.0,10.0,2,14,2,14,0,0,65,48,2.0,2.49
30952583,38,41.897529999999996,-87.63245,2,1.0,100.0,0.0,100.0,25.0,2,28,4,1125,0,79,49,37,4.0,5.14
841024,3,41.9443,-87.64661,6,2.0,239.0,0.0,100.0,100.0,32,1125,32,1125,30,365,15,0,3.0,13.55
29704782,5,41.96028,-87.71186,5,1.0,150.0,0.0,65.0,20.0,1,30,4,1125,0,45,57,33,3.0,10.13
34888974,1,41.940259999999995,-87.68336,6,1.0,59.0,250.0,90.0,15.0,2,1125,2,1125,30,309,30,30,1.0,17.27
40709530,1,41.7469,-87.66637,2,1.0,75.0,0.0,75.0,25.0,7,7,7,7,27,190,1,1,0.0,75.18
29947578,36,41.855290000000004,-87.62257,7,1.0,130.0,200.0,90.0,10.0,2,1125,4,1125,30,100,44,34,2.0,7.35
38552253,4,41.91153,-87.68345,2,1.0,72.0,0.0,45.0,0.0,1,1125,1,1125,0,21,4,4,2.0,8.56
41886216,12,41.784259999999996,-87.60647,2,2.0,32.0,0.0,0.0,15.0,4,1125,4,1125,4,261,0,0,2.0,6.22
24993621,1,41.97584000000001,-87.66244,8,2.0,195.0,0.0,45.0,0.0,2,28,2,1125,28,230,32,15,4.0,6.85
32544977,1,41.95079000000001,-87.65656,4,1.5,249.0,1000.0,20.0,20.0,1,1125,1,1125,26,150,8,8,3.0,6.92
28511827,11,41.90713,-87.67194,2,2.0,50.0,0.0,25.0,0.0,1,365,3,365,30,279,1,0,2.0,7.44
16630783,1,41.97305,-87.77529,1,1.0,28.0,500.0,0.0,0.0,20,1125,20,1125,0,86,8,4,0.0,83.07
16096254,2,41.87404,-87.68853,2,2.0,45.0,0.0,10.0,10.0,1,1125,1,1125,0,0,44,0,1.0,6.24
25521541,8,41.88113,-87.64184,3,1.0,129.0,150.0,39.0,39.0,1,181,25,1125,10,110,177,84,9.0,7.13
31052843,1,41.91648,-87.68573,10,2.5,230.0,500.0,130.0,0.0,2,28,3,1125,30,309,45,32,3.0,4.72
40688794,1420,41.90468,-87.66808,2,1.0,137.0,0.0,250.0,0.0,30,1125,730,1125,0,308,0,0,2.0,1.89
31145289,1,41.90114000000001,-87.66754,7,2.0,185.0,0.0,75.0,43.0,7,60,7,1125,1,1,15,15,2.0,4.63
39571650,0,41.920359999999995,-87.68670999999998,2,1.0,78.0,0.0,40.0,0.0,1,1125,1,1125,0,0,6,6,2.0,7.4
35010203,5,41.78067,-87.59396,1,1.0,45.0,200.0,20.0,0.0,2,14,2,14,0,0,2,2,1.0,16.82
1947,4,41.90246,-87.63405,2,1.0,59.0,100.0,0.0,0.0,14,60,18,60,0,3,4,2,3.0,4.66
39969181,2,41.89878,-87.68862,3,1.0,99.0,250.0,55.0,50.0,2,3,2,3,0,0,2,2,0.0,88.31
38925609,1,41.99543,-87.70159,4,1.0,85.0,0.0,40.0,0.0,2,5,2,5,29,175,14,14,0.0,84.43
29655240,2,41.88058,-87.64551,4,1.0,105.0,1500.0,85.0,40.0,1,20,1,20,29,69,114,72,6.0,10.49
42495421,1,41.91097,-87.68432,2,1.0,50.0,0.0,0.0,0.0,1,1125,1,1125,0,60,0,0,2.0,8.43
6991262,1,41.90872,-87.70736,2,1.0,47.0,0.0,0.0,10.0,2,1125,2,1125,0,111,199,36,0.0,60.22
6957805,8,41.88302,-87.7096,4,2.5,22.0,250.0,8.0,8.0,7,20,7,1125,26,351,427,72,3.0,4.85
2837146,2,41.94795,-87.68314000000002,9,1.0,128.0,0.0,75.0,25.0,2,29,2,1125,30,182,163,16,2.0,11.29
9351265,1,41.85485,-87.67435,2,1.0,39.0,0.0,0.0,19.0,1,1125,1,1125,0,0,487,66,3.0,3.03
29885798,2,41.94938,-87.65758000000002,6,1.0,700.0,0.0,50.0,0.0,2,1125,2,1125,30,342,65,49,3.0,6.09
19931172,1,41.95558,-87.78650999999998,8,2.0,100.0,0.0,80.0,0.0,1,1125,1,1125,21,297,149,35,0.0,62.38
27434475,1,41.98904,-87.66479,2,1.0,700.0,0.0,0.0,0.0,1,1125,1,1125,29,179,8,0,3.0,7.35
23685486,82,41.878640000000004,-87.64043000000002,3,3.0,10.0,0.0,0.0,0.0,1,31,1,1125,26,268,206,102,12.0,4.77
25093286,12,41.96369,-87.73606,2,1.5,44.0,500.0,100.0,32.0,2,90,2,90,30,176,4,1,1.0,11.51
37428768,5,41.87167,-87.62671,2,1.0,100.0,0.0,20.0,10.0,2,1125,2,1125,29,89,8,8,8.0,4.46
35533829,1,41.90835,-87.63455,8,2.0,400.0,500.0,125.0,20.0,1,1125,1,1125,29,356,9,9,2.0,8.45
2874486,2,41.902429999999995,-87.67028,5,2.0,210.0,250.0,75.0,0.0,2,1125,3,1125,22,169,92,26,2.0,4.49
14820957,12,41.96385,-87.73555999999998,1,1.5,50.0,250.0,100.0,20.0,2,90,2,90,30,90,10,3,1.0,11.92
27398743,1,41.8955,-87.66042,2,1.0,90.0,100.0,60.0,0.0,2,30,2,1125,0,0,77,40,2.0,6.02
35305595,5,41.89119,-87.62078000000002,2,1.0,120.0,0.0,20.0,10.0,2,1125,2,1125,24,35,10,10,7.0,11.15
21225449,2,41.95828,-87.66552,2,1.0,65.0,0.0,25.0,25.0,1,1125,2,1125,29,89,101,34,4.0,14.25
26917536,1,41.96632,-87.70966999999996,4,1.0,150.0,0.0,50.0,20.0,2,1125,2,1125,0,0,15,10,3.0,0.11
21157736,5,41.8936,-87.66118,7,1.0,175.0,0.0,99.0,37.0,1,1125,1,1125,30,178,119,34,3.0,9.4
41907118,0,41.96638,-87.76142,14,5.0,650.0,750.0,185.0,10.0,1,1125,1,1125,28,363,1,1,1.0,8.06
35832251,7,41.886520000000004,-87.61448,8,2.5,209.0,0.0,179.0,87.0,3,1125,10,1125,4,121,18,18,2.0,19.8
