id,latitude,longitude,accommodates,bathrooms,price,minimum_nights,maximum_nights,availability_30,number_of_reviews,number_of_reviews_ltm,restaurants,bars,cafes,universities,cta,time_to_cta_minutes
34177434,41.89243,-87.62854,2,1.0,89.0,31,1125,25,1,1,335.0,108.0,121.0,5.0,6.0,1.59
34179609,41.95838,-87.68008,2,1.0,89.0,2,1125,0,32,32,43.0,29.0,18.0,0.0,4.0,9.36
34181882,41.74491,-87.73574,2,1.0,30.0,1,13,0,70,70,3.0,0.0,0.0,0.0,,
34182231,41.8948,-87.62617,2,1.0,98.0,30,365,22,1,1,311.0,106.0,112.0,5.0,3.0,4.46
34195088,41.85599000000001,-87.66107,2,1.0,78.0,2,3,0,5,5,24.0,7.0,12.0,0.0,1.0,10.43
34201647,41.81855,-87.61683000000002,5,2.0,175.0,3,28,30,9,9,1.0,2.0,3.0,0.0,2.0,4.99
34203384,41.88983,-87.6374,2,1.0,157.0,60,1124,30,1,1,354.0,107.0,93.0,4.0,10.0,4.95
34207006,41.92069,-87.64232,3,1.0,136.0,1,1125,29,62,62,92.0,39.0,29.0,1.0,2.0,14.43
34224437,41.94027,-87.64817,5,1.0,165.0,2,1125,15,19,19,118.0,78.0,33.0,0.0,4.0,5.17
34227502,41.96904,-87.66705999999998,4,1.0,90.0,1,1125,0,5,5,72.0,24.0,18.0,0.0,6.0,12.92
34234154,41.88855,-87.72009,4,2.0,45.0,1,27,28,60,60,1.0,2.0,2.0,0.0,2.0,10.46
34249160,41.93339,-87.64556,2,1.0,25.0,1,1125,30,62,62,110.0,53.0,36.0,1.0,4.0,12.0
34249780,41.89803,-87.66781999999998,5,1.0,21.0,1,1125,23,60,60,100.0,30.0,25.0,0.0,1.0,11.08
34254748,41.80367,-87.59326999999998,2,1.0,44.0,2,1125,16,4,4,33.0,7.0,7.0,3.0,0.0,32.74
34256646,41.91784000000001,-87.7203,2,1.0,100.0,3,5,29,3,3,26.0,13.0,4.0,0.0,0.0,28.08
34257556,41.81254000000001,-87.62488,2,1.0,45.0,1,31,13,46,46,1.0,1.0,4.0,0.0,2.0,10.78
34274882,41.92082,-87.68236999999998,6,1.0,150.0,5,1125,0,5,5,48.0,28.0,13.0,0.0,1.0,12.22
34274922,41.92667,-87.64747,2,1.0,80.0,3,1125,30,8,8,115.0,55.0,33.0,2.0,3.0,8.2
34278791,41.9102,-87.67598000000002,2,1.0,101.0,14,1125,30,12,12,135.0,40.0,38.0,0.0,3.0,2.87
34279428,41.94006,-87.72479,4,1.0,110.0,2,1125,0,47,47,20.0,19.0,4.0,0.0,1.0,15.63
34282152,41.74747,-87.56893000000002,1,1.5,59.0,1,1125,29,22,22,0.0,0.0,1.0,0.0,,
34282539,41.91893,-87.64236,3,1.0,138.0,1,1125,28,60,60,105.0,41.0,31.0,1.0,4.0,14.62
34282874,41.95307,-87.68688,8,1.5,175.0,2,7,19,14,14,32.0,21.0,10.0,0.0,2.0,15.28
34288514,41.93086,-87.6955,2,1.0,102.0,2,30,0,45,45,75.0,38.0,17.0,0.0,1.0,14.06
34295742,41.8833,-87.6249,4,1.0,150.0,2,30,30,16,16,255.0,79.0,93.0,5.0,16.0,1.53
34302158,41.78611,-87.64797,4,2.0,175.0,1,30,29,3,3,1.0,0.0,1.0,0.0,1.0,13.46
34303597,41.9153,-87.64134,4,1.0,189.0,2,1125,0,18,18,95.0,41.0,22.0,0.0,3.0,8.92
34305526,41.87029,-87.62998,6,2.0,149.0,2,28,0,51,51,53.0,25.0,31.0,3.0,8.0,7.49
34309983,41.86124,-87.66325,10,1.0,135.0,2,28,0,27,27,41.0,12.0,21.0,1.0,1.0,10.8
34311462,41.87619,-87.72001999999998,2,1.0,34.0,31,365,28,2,2,1.0,1.0,1.0,0.0,3.0,11.9
34311681,41.88359000000001,-87.62697,4,1.0,150.0,2,30,30,7,7,270.0,91.0,104.0,5.0,15.0,1.44
34317053,41.88285,-87.62011,4,1.0,149.0,15,1125,30,1,1,183.0,56.0,68.0,4.0,13.0,11.54
34317819,41.93069000000001,-87.72059,2,1.0,65.0,1,15,22,29,29,40.0,21.0,6.0,0.0,2.0,16.24
34318581,41.76447,-87.56893000000002,2,2.5,45.0,30,180,30,1,1,12.0,2.0,2.0,0.0,,
34322512,41.7946,-87.66126,1,1.0,53.0,1,1125,30,17,17,0.0,0.0,0.0,0.0,0.0,23.99
34327660,41.92147,-87.65427,6,1.0,179.0,1,1125,8,36,36,89.0,42.0,20.0,2.0,2.0,5.83
34334563,41.88855,-87.72044,4,2.0,45.0,1,27,8,45,45,1.0,1.0,2.0,0.0,2.0,10.47
34335412,41.94315,-87.64142,2,1.0,200.0,1,1125,14,77,77,71.0,36.0,18.0,0.0,2.0,16.51
34337538,41.9119,-87.63854,2,1.0,150.0,4,180,7,23,23,88.0,39.0,18.0,0.0,3.0,2.17
34339836,41.85013,-87.63358000000002,6,1.0,150.0,1,1125,29,21,21,36.0,12.0,10.0,0.0,2.0,8.38
34340162,41.91149,-87.66744,6,2.0,103.0,2,1125,18,20,20,112.0,35.0,27.0,0.0,2.0,11.83
34345145,41.92939000000001,-87.64408,2,1.0,50.0,1,1125,0,5,5,97.0,48.0,34.0,2.0,3.0,13.67
34345724,41.82868,-87.62118000000002,2,1.0,32.0,32,365,0,5,5,5.0,2.0,4.0,1.0,3.0,10.87
34346271,41.82883,-87.61926,8,2.5,150.0,2,1125,29,16,16,3.0,1.0,3.0,1.0,3.0,11.7
34348324,41.97309,-87.84193,6,1.5,75.0,1,360,0,25,25,1.0,2.0,0.0,0.0,0.0,22.95
34355843,41.94362,-87.72131999999998,6,1.0,140.0,2,1125,0,34,34,17.0,17.0,3.0,0.0,3.0,7.35
34357362,41.89063,-87.61903000000002,2,1.0,176.0,30,1125,0,0,0,222.0,69.0,100.0,4.0,7.0,13.8
34357910,41.84299,-87.64057,2,1.0,52.0,2,28,24,27,27,22.0,6.0,5.0,0.0,1.0,13.01
34359334,41.89734,-87.63144,6,2.0,299.0,3,1125,30,29,29,280.0,92.0,102.0,4.0,4.0,5.51
34359486,41.89901,-87.63207,6,2.0,299.0,3,1125,30,18,18,241.0,74.0,89.0,2.0,3.0,6.84
34359615,41.89753,-87.63221999999998,6,2.0,299.0,3,1125,30,15,15,276.0,91.0,98.0,3.0,4.0,5.73
34359710,41.89891,-87.63275,6,2.0,299.0,3,1125,30,26,26,239.0,76.0,88.0,2.0,3.0,7.59
34359866,41.89707,-87.63150999999998,6,2.0,299.0,3,1125,30,19,19,284.0,94.0,104.0,4.0,4.0,5.66
34360004,41.89707,-87.63150999999998,6,2.0,299.0,3,1125,30,25,25,284.0,94.0,104.0,4.0,4.0,5.66
34362512,41.95337,-87.68661,14,3.5,599.0,2,1125,0,0,0,32.0,23.0,11.0,0.0,3.0,15.67
34365871,41.90334,-87.66769000000002,10,2.0,158.0,1,365,4,56,56,131.0,36.0,35.0,0.0,2.0,0.48
34366081,41.86206,-87.66221,8,1.0,136.0,2,28,0,23,23,41.0,13.0,19.0,1.0,1.0,11.86
34382793,41.86696,-87.68539,2,1.0,32.0,1,31,0,11,11,4.0,2.0,2.0,0.0,1.0,15.89
34383700,41.79428,-87.66183000000002,1,1.0,31.0,1,1125,29,10,10,0.0,0.0,0.0,0.0,0.0,22.72
34383951,41.95404,-87.68603,8,2.0,291.0,3,1125,30,13,13,31.0,25.0,11.0,0.0,3.0,14.18
34389020,41.90215,-87.66573000000002,5,1.0,110.0,1,365,6,46,46,113.0,37.0,36.0,0.0,3.0,2.52
34389696,41.77851,-87.59161999999998,16,4.0,194.0,2,365,1,1,1,1.0,0.0,1.0,3.0,0.0,21.76
34390242,41.9027,-87.66618000000003,5,1.0,110.0,1,365,18,55,55,121.0,37.0,35.0,0.0,3.0,1.71
34396606,41.885,-87.63391999999997,6,2.0,360.0,2,1125,22,39,39,331.0,102.0,119.0,5.0,15.0,2.74
34419967,41.7806,-87.5927,3,2.0,120.0,1,1125,8,41,41,1.0,1.0,3.0,3.0,0.0,18.06
34420421,41.89784,-87.67168000000002,2,1.0,75.0,2,1125,30,27,27,100.0,33.0,27.0,0.0,1.0,11.79
34434981,41.78224,-87.5942,2,1.0,45.0,2,14,0,7,7,3.0,1.0,6.0,5.0,1.0,14.18
34438873,41.92345,-87.64066,4,1.0,364.0,1,28,24,54,54,76.0,38.0,22.0,1.0,2.0,14.46
34447807,41.85468,-87.70602,2,2.5,35.0,2,30,30,0,0,3.0,0.0,1.0,0.0,3.0,0.65
34448656,41.99373,-87.66229,2,1.0,110.0,1,1125,0,60,60,24.0,12.0,15.0,0.0,3.0,3.86
34452232,41.82037,-87.59815,4,2.0,118.0,3,7,30,1,1,0.0,1.0,0.0,0.0,0.0,34.41
34467786,41.78191,-87.59403,2,1.0,40.0,2,1125,0,7,7,1.0,1.0,5.0,4.0,1.0,15.09
34475863,41.89829,-87.63561999999997,8,1.0,252.0,2,1125,8,46,46,233.0,83.0,75.0,2.0,3.0,3.2
34476758,41.93936,-87.65744000000002,3,1.0,85.0,1,1125,29,12,12,112.0,73.0,31.0,0.0,5.0,4.51
34477663,41.89782,-87.69233,2,1.0,100.0,1,1125,30,1,1,30.0,19.0,13.0,0.0,0.0,30.36
34480896,41.91926,-87.67668,10,3.0,149.0,3,1125,3,40,40,74.0,31.0,21.0,0.0,1.0,16.01
34481210,41.91951,-87.70356,4,1.0,90.0,2,14,0,46,46,74.0,31.0,17.0,0.0,1.0,10.2
34482925,41.88027,-87.68235,4,1.0,149.0,28,365,23,40,40,8.0,5.0,6.0,0.0,2.0,14.0
34490721,41.88508,-87.62475,4,1.0,149.0,32,1125,30,0,0,304.0,95.0,114.0,5.0,14.0,4.39
34502647,41.89843,-87.69688000000002,4,1.0,93.0,3,1125,0,2,2,25.0,15.0,8.0,0.0,0.0,28.99
34503150,41.88833,-87.62214,2,1.0,179.0,2,1125,0,4,4,294.0,88.0,109.0,5.0,11.0,8.89
34505176,41.8183,-87.61551999999998,4,1.0,125.0,2,30,30,18,18,1.0,2.0,4.0,0.0,2.0,6.17
34506116,41.92683,-87.64791,6,2.0,152.0,2,30,1,2,2,113.0,56.0,32.0,2.0,3.0,9.04
34506763,41.91476,-87.65205,6,2.0,160.0,1,1125,29,1,1,68.0,25.0,15.0,0.0,2.0,5.31
34514935,41.89431,-87.66104,4,1.0,175.0,1,1125,30,21,21,76.0,27.0,17.0,0.0,3.0,8.16
34517680,41.90247,-87.68238000000002,4,2.0,400.0,3,1125,29,1,1,129.0,43.0,30.0,0.0,1.0,14.72
34528084,41.87156,-87.65964,5,2.0,86.0,3,1125,14,1,1,32.0,8.0,14.0,1.0,3.0,10.74
34532392,41.99699,-87.66764,1,1.0,70.0,2,7,0,2,2,30.0,13.0,17.0,0.0,3.0,12.12
34533052,41.74897,-87.61365,2,1.0,46.0,7,1125,16,8,8,3.0,1.0,1.0,0.0,1.0,12.56
34533277,41.81424000000001,-87.60096,4,3.0,101.0,1,1125,28,20,20,1.0,1.0,3.0,0.0,0.0,23.27
34537370,41.8954,-87.68575,10,1.0,103.0,1,180,28,34,34,62.0,29.0,21.0,0.0,0.0,27.82
34539701,41.94374000000001,-87.64238,6,3.0,180.0,7,21,0,2,2,78.0,47.0,21.0,0.0,3.0,15.57
34539925,41.95383,-87.68584,8,2.0,291.0,3,1125,30,19,19,31.0,25.0,11.0,0.0,3.0,14.46
34540537,41.86574,-87.62513,4,2.0,299.0,3,1125,30,14,14,34.0,17.0,17.0,0.0,2.0,4.01
34540771,41.86582,-87.62482,4,2.0,299.0,3,1125,30,19,19,34.0,17.0,17.0,0.0,2.0,3.94
34540825,41.86412,-87.62395,4,2.0,299.0,3,1125,30,18,18,31.0,15.0,16.0,0.0,1.0,7.03
34540892,41.86565,-87.62411,4,2.0,299.0,3,1125,30,14,14,34.0,17.0,16.0,0.0,2.0,4.83
34540959,41.8645,-87.62475,4,2.0,299.0,3,1125,30,24,24,32.0,17.0,16.0,0.0,1.0,6.68
34541015,41.86553,-87.62351,4,2.0,299.0,3,1125,30,21,21,34.0,17.0,16.0,0.0,2.0,5.66
34541121,41.88697,-87.61966,4,1.0,400.0,2,1125,30,1,1,249.0,74.0,95.0,2.0,9.0,10.77
34563255,41.95467,-87.6851,10,3.0,199.0,4,1125,9,18,18,34.0,25.0,14.0,0.0,3.0,12.56
34565182,41.89997,-87.62476,2,1.5,350.0,2,1125,0,3,3,212.0,65.0,84.0,3.0,3.0,8.24
34567612,41.89972,-87.62288000000002,4,1.0,185.0,2,14,0,7,7,205.0,58.0,85.0,3.0,3.0,9.38
34568002,41.89217,-87.61704,2,1.0,120.0,31,1124,0,2,2,180.0,61.0,92.0,4.0,4.0,11.51
34571793,41.80961,-87.61339,2,1.0,159.0,3,1125,30,1,1,3.0,2.0,4.0,0.0,3.0,11.73
34572407,41.98568,-87.65641,3,1.0,69.0,2,365,29,42,42,21.0,8.0,12.0,0.0,4.0,4.88
34573069,41.92595,-87.74346,2,1.0,49.0,2,4,0,44,44,5.0,0.0,2.0,0.0,0.0,51.01
34574117,41.86874,-87.68669,2,1.0,20.0,1,15,0,13,13,4.0,2.0,2.0,0.0,1.0,11.56
34574265,41.86853,-87.68616,2,1.0,20.0,1,14,0,11,11,5.0,2.0,2.0,0.0,1.0,12.59
34574380,41.89843,-87.62186,2,1.0,120.0,31,1124,30,0,0,217.0,71.0,89.0,3.0,3.0,8.38
34577564,41.91459,-87.69928,6,1.0,149.0,1,365,0,33,33,52.0,12.0,11.0,0.0,1.0,12.19
34583692,41.87045,-87.66164,1,1.0,55.0,1,3,29,11,11,19.0,8.0,12.0,2.0,4.0,9.5
34590811,41.90272,-87.67025,2,1.0,129.0,3,30,29,11,11,138.0,42.0,37.0,0.0,2.0,5.19
34597480,41.78851,-87.5884,2,1.0,145.0,20,1125,0,2,2,19.0,3.0,11.0,3.0,0.0,29.07
34599722,41.91779,-87.64220999999998,8,2.5,300.0,5,1125,0,4,4,104.0,43.0,29.0,1.0,4.0,13.1
34601264,41.92332,-87.70217,4,1.0,130.0,1,1125,10,50,50,97.0,38.0,22.0,0.0,2.0,6.25
34602818,41.8977,-87.69155,4,1.0,110.0,2,6,0,15,15,32.0,20.0,13.0,0.0,0.0,30.25
34618484,41.89159,-87.62788,2,1.0,102.0,60,200,23,27,27,337.0,108.0,127.0,5.0,9.0,0.21
34619387,41.88466,-87.62338000000003,4,2.0,400.0,30,1125,30,6,6,284.0,88.0,102.0,5.0,15.0,5.51
34621640,41.90087,-87.68354000000002,8,1.0,197.0,1,900,0,12,12,86.0,35.0,22.0,0.0,1.0,18.18
34622778,41.76793,-87.63138000000002,6,1.5,81.0,2,1125,28,4,4,1.0,0.0,0.0,0.0,1.0,8.77
34623699,41.89567,-87.63256,4,1.0,400.0,30,1125,30,11,11,295.0,97.0,102.0,3.0,4.0,3.92
34624170,41.97865,-87.6655,2,1.0,139.0,2,30,10,10,10,55.0,14.0,16.0,0.0,3.0,7.5
34624805,41.89127,-87.62822,2,1.0,600.0,1,1125,0,2,2,340.0,106.0,129.0,5.0,9.0,0.77
34625131,41.94624,-87.75397,5,1.0,40.0,1,30,22,45,45,13.0,3.0,3.0,0.0,0.0,32.63
34625919,41.87351,-87.68553,9,1.0,200.0,1,1125,22,9,9,7.0,2.0,2.0,0.0,1.0,5.48
34628820,42.00248,-87.68049,2,1.0,35.0,1,1125,0,11,11,29.0,4.0,2.0,0.0,0.0,24.24
34647251,41.89169,-87.61514,4,1.0,600.0,1,28,0,27,27,141.0,41.0,79.0,4.0,1.0,23.39
34648059,41.78972,-87.61723,6,1.0,90.0,2,1125,29,1,1,1.0,1.0,3.0,0.0,1.0,10.33
34648201,41.89132,-87.61649,1,1.0,150.0,2,365,0,127,127,172.0,52.0,94.0,4.0,5.0,15.39
34649120,41.82687,-87.64635,4,1.0,119.0,1,1125,0,77,77,4.0,7.0,3.0,0.0,0.0,23.58
34649740,41.83451,-87.65351,6,1.0,102.0,1,100,0,47,47,8.0,7.0,4.0,0.0,1.0,20.31
34651671,41.84937,-87.70074,4,1.0,65.0,2,1124,0,40,40,6.0,1.0,1.0,0.0,2.0,11.51
34656149,41.9602,-87.69889,6,1.0,67.0,3,7,0,6,6,27.0,17.0,12.0,0.0,4.0,10.85
34674954,41.91013,-87.67271,5,1.0,200.0,1,1125,27,0,0,125.0,37.0,35.0,0.0,2.0,6.67
34675095,41.90455,-87.68457,2,1.0,55.0,1,14,5,10,10,112.0,38.0,24.0,0.0,1.0,14.12
34677756,41.91474,-87.70715,2,1.0,75.0,2,4,4,3,3,39.0,11.0,7.0,0.0,1.0,19.26
34678419,41.98532,-87.6575,4,1.0,130.0,2,14,5,22,22,29.0,13.0,15.0,0.0,4.0,3.66
34682325,41.90989,-87.68621,6,1.0,120.0,2,31,22,38,38,106.0,29.0,26.0,0.0,2.0,10.19
34684299,41.89848,-87.62176,2,1.0,150.0,31,1124,30,0,0,212.0,70.0,86.0,3.0,3.0,8.51
34685327,41.88928,-87.63488000000002,2,1.0,150.0,31,1124,30,0,0,360.0,105.0,109.0,4.0,11.0,2.2
34685910,41.87959,-87.6251,4,1.0,150.0,30,1125,30,2,2,172.0,41.0,72.0,4.0,15.0,1.16
34686383,41.88378,-87.63389000000002,4,1.0,151.0,30,1125,30,0,0,306.0,91.0,107.0,5.0,16.0,1.76
34712969,41.95527,-87.65616999999997,4,1.0,120.0,3,14,30,4,4,26.0,28.0,11.0,0.0,2.0,2.28
34714446,41.89586,-87.67496,4,1.0,100.0,2,1125,7,15,15,94.0,37.0,26.0,0.0,1.0,17.59
34714722,41.91494,-87.704,3,1.0,125.0,1,1125,30,38,38,40.0,12.0,8.0,0.0,1.0,15.82
34720003,41.80733,-87.7405,6,1.0,98.0,2,28,30,2,2,0.0,2.0,1.0,0.0,,
34722288,41.89298,-87.61501,2,1.0,145.0,31,1124,30,3,3,133.0,41.0,76.0,3.0,,
34722434,41.8152,-87.62146,2,1.0,41.0,1,1125,30,3,3,2.0,1.0,4.0,0.0,3.0,5.12
34723256,41.93486,-87.64188,4,1.0,200.0,1,4,0,11,11,105.0,52.0,30.0,0.0,3.0,13.51
34743339,41.92092,-87.65736,4,1.0,199.0,2,365,0,0,0,86.0,37.0,21.0,2.0,2.0,8.22
34745632,41.94021,-87.70316,4,2.0,165.0,2,3,0,4,4,40.0,16.0,4.0,1.0,1.0,11.6
34745743,41.92419,-87.75140999999998,1,1.0,27.0,2,1125,0,15,15,0.0,0.0,2.0,0.0,,
34748305,41.98602,-87.71684,4,1.0,80.0,2,35,15,21,21,2.0,1.0,3.0,1.0,0.0,27.48
34748986,41.89862,-87.62173,2,1.0,145.0,31,1124,30,0,0,212.0,69.0,84.0,3.0,3.0,8.63
34749167,41.80233,-87.59491,4,2.0,105.0,6,1125,0,3,3,34.0,6.0,7.0,3.0,0.0,29.45
34750745,41.90671,-87.62964000000002,4,1.0,180.0,1,1125,29,13,13,88.0,36.0,37.0,0.0,2.0,5.71
34751304,41.93044,-87.69865,6,1.0,250.0,2,1125,30,7,7,81.0,42.0,18.0,0.0,2.0,12.19
34751305,41.91515,-87.68101,6,1.0,48.0,1,30,30,12,12,100.0,34.0,26.0,0.0,2.0,9.26
34751492,41.91531,-87.68824000000002,2,1.0,92.0,5,60,0,1,1,90.0,38.0,20.0,0.0,3.0,2.88
34752980,41.92085,-87.71654000000002,10,3.0,194.0,4,1125,6,31,31,42.0,16.0,8.0,0.0,1.0,21.07
34757808,41.89091,-87.63726,2,1.0,550.0,2,7,28,0,0,344.0,107.0,92.0,4.0,10.0,6.06
34774170,41.87815,-87.68035,10,3.5,139.0,3,1125,26,34,34,6.0,5.0,5.0,1.0,3.0,10.29
34777725,41.78348,-87.60953,1,1.0,29.0,6,1125,29,2,2,5.0,0.0,6.0,3.0,2.0,7.77
34780441,41.78426,-87.60587,1,1.0,49.0,4,1125,29,1,1,6.0,1.0,10.0,4.0,2.0,6.37
34781183,41.98363,-87.71636,2,1.0,70.0,1,20,29,1,1,4.0,1.0,3.0,1.0,0.0,23.7
34781915,41.98221,-87.71611,2,1.0,65.0,1,1125,30,7,7,4.0,1.0,3.0,1.0,0.0,21.8
34782516,41.98252,-87.71603,6,2.0,400.0,1,1125,30,0,0,4.0,1.0,3.0,1.0,0.0,22.09
34784502,41.89167,-87.61591,1,1.0,150.0,2,365,0,69,69,153.0,49.0,87.0,4.0,3.0,19.77
34785627,41.89319,-87.62832,1,1.0,150.0,1,1125,0,20,20,336.0,108.0,123.0,5.0,6.0,2.43
34785638,41.89202,-87.62829,1,1.0,150.0,1,1125,0,10,10,337.0,108.0,124.0,5.0,8.0,0.54
34788331,41.99367,-87.66221999999998,7,1.0,82.0,2,14,30,13,13,24.0,12.0,15.0,0.0,3.0,3.79
34789558,41.86916,-87.62494000000002,2,1.0,90.0,2,1125,2,0,0,45.0,20.0,26.0,3.0,6.0,3.95
34789562,41.85415,-87.67025,6,1.0,79.0,30,180,30,1,1,16.0,5.0,9.0,0.0,2.0,7.07
34791239,41.78298,-87.60714,1,1.0,49.0,4,1125,19,2,2,4.0,1.0,8.0,3.0,2.0,4.68
34802483,41.99096,-87.65637,6,1.0,199.0,2,1125,22,16,16,15.0,7.0,14.0,0.0,3.0,4.22
34803254,41.808,-87.59852,4,1.0,75.0,1,1125,0,56,56,19.0,4.0,3.0,0.0,0.0,26.92
34807218,41.82887,-87.61963,1,1.0,30.0,32,365,0,3,3,3.0,1.0,3.0,1.0,3.0,12.14
34807624,41.91806,-87.70849,4,1.0,55.0,4,1125,7,29,29,61.0,28.0,14.0,0.0,1.0,16.53
34809632,41.78371,-87.6131,2,1.0,11.0,2,1125,30,13,13,4.0,0.0,3.0,1.0,2.0,6.93
34810846,41.90562,-87.6741,2,1.0,70.0,1,12,0,29,29,121.0,33.0,36.0,0.0,2.0,8.17
34816031,41.77684,-87.6821,3,1.5,57.0,1,35,30,2,2,1.0,0.0,0.0,0.0,0.0,24.1
34816864,41.82831,-87.64522,8,1.5,360.0,30,1125,0,0,0,6.0,9.0,5.0,0.0,0.0,21.05
34817314,41.82949,-87.64603000000002,8,1.5,360.0,30,1125,0,0,0,9.0,9.0,6.0,0.0,0.0,20.93
34817544,41.90451,-87.67249,4,1.0,118.0,1,1125,30,33,33,144.0,43.0,39.0,0.0,2.0,6.95
34818035,41.86948,-87.68795,6,3.0,171.0,2,1125,28,28,28,4.0,2.0,2.0,0.0,1.0,12.01
34819360,41.6895,-87.60637,4,1.0,79.0,2,14,24,22,22,1.0,0.0,2.0,0.0,,
34819528,41.82564,-87.6183,4,1.0,91.0,1,21,30,48,48,1.0,1.0,3.0,0.0,2.0,8.44
34820972,41.79412,-87.58123,4,1.0,101.0,2,1125,16,11,11,26.0,5.0,3.0,3.0,0.0,40.83
34830862,41.99239,-87.65657,3,1.0,99.0,1,1125,0,28,28,16.0,8.0,14.0,0.0,4.0,4.33
34840808,41.91595,-87.64602,2,1.0,85.0,1,7,27,12,12,103.0,42.0,23.0,2.0,3.0,10.27
34841454,41.93027,-87.69984000000002,4,1.0,120.0,3,1125,0,3,3,84.0,42.0,19.0,0.0,2.0,8.97
34861726,41.93137,-87.66448000000003,2,1.0,85.0,1,31,29,71,71,52.0,35.0,16.0,1.0,4.0,14.39
34863400,41.85676,-87.67761999999998,4,1.0,150.0,2,365,0,10,10,15.0,4.0,5.0,0.0,3.0,5.37
34866772,41.78287,-87.61392,2,1.0,41.0,2,1125,30,0,0,3.0,0.0,2.0,1.0,2.0,5.24
34867499,41.93158,-87.66344000000002,2,1.0,99.0,1,30,26,71,71,55.0,37.0,17.0,1.0,4.0,13.73
34868023,41.912,-87.64307,6,1.0,180.0,2,10,8,49,49,92.0,36.0,24.0,0.0,4.0,6.78
34868055,41.78397,-87.60688,2,1.0,59.0,6,1125,29,3,3,5.0,1.0,9.0,3.0,2.0,6.47
34887366,41.89063,-87.61903000000002,2,1.0,162.0,30,1125,0,0,0,222.0,69.0,100.0,4.0,7.0,13.8
34887416,41.89063,-87.61903000000002,2,1.0,142.0,30,1125,5,0,0,222.0,69.0,100.0,4.0,7.0,13.8
34887464,41.89063,-87.61903000000002,2,1.0,146.0,30,1125,0,0,0,222.0,69.0,100.0,4.0,7.0,13.8
34887545,41.89063,-87.61903000000002,4,2.0,243.0,30,1125,0,1,1,222.0,69.0,100.0,4.0,7.0,13.8
34887724,41.89063,-87.61903000000002,2,1.0,105.0,30,1125,0,0,0,222.0,69.0,100.0,4.0,7.0,13.8
34887760,41.89063,-87.61903000000002,2,1.0,105.0,30,1125,0,0,0,222.0,69.0,100.0,4.0,7.0,13.8
34887882,41.8989,-87.62796999999998,2,1.0,130.0,30,1125,7,0,0,242.0,80.0,92.0,3.0,3.0,3.0
34887928,41.88302,-87.63417,2,1.0,105.0,30,1125,0,0,0,294.0,83.0,100.0,5.0,17.0,0.64
34888974,41.94026,-87.68336,6,1.0,59.0,2,1125,30,30,30,23.0,13.0,7.0,1.0,1.0,17.27
34889317,41.8875,-87.70012,2,2.0,49.0,1,21,0,13,13,9.0,5.0,2.0,0.0,2.0,9.22
34891841,41.72902,-87.57679,3,1.5,30.0,1,30,28,5,5,3.0,1.0,0.0,0.0,,
34902785,41.91139,-87.67665,4,1.0,90.0,30,30,22,42,42,138.0,40.0,36.0,0.0,3.0,2.61
34905433,41.88516,-87.62503000000002,5,1.0,199.0,2,1125,30,23,23,304.0,95.0,114.0,4.0,14.0,3.05
34909897,41.931,-87.66514000000002,2,1.0,99.0,1,30,29,54,54,51.0,33.0,16.0,1.0,3.0,15.68
34913110,41.85177,-87.6321,12,2.0,380.0,1,365,28,6,6,36.0,14.0,11.0,0.0,2.0,3.33
34913380,41.8529,-87.63184,16,2.0,380.0,1,365,28,26,26,37.0,15.0,11.0,0.0,2.0,1.61
34914483,41.88678,-87.61927,2,1.0,149.0,32,1125,30,1,1,227.0,66.0,95.0,3.0,9.0,11.15
34920801,41.88433,-87.62876,2,1.0,133.0,30,1125,27,1,1,302.0,97.0,117.0,5.0,15.0,2.11
34925909,41.97449,-87.79767,8,2.0,110.0,7,90,0,1,1,7.0,0.0,2.0,0.0,1.0,20.01
34930062,41.90136,-87.62574000000002,11,3.5,620.0,2,10,3,17,17,184.0,56.0,72.0,3.0,2.0,8.21
34931784,41.89786,-87.68061999999998,4,1.0,250.0,1,1125,0,11,11,87.0,36.0,24.0,0.0,0.0,19.61
34932141,41.95225,-87.66891,6,1.0,145.0,2,1125,29,31,31,31.0,31.0,15.0,0.0,4.0,8.72
34940364,41.87046,-87.62801999999998,4,2.0,99.0,1,1125,29,38,38,53.0,24.0,32.0,3.0,7.0,4.44
34942855,41.90649000000001,-87.66815,11,1.0,379.0,2,1125,20,23,23,115.0,32.0,32.0,0.0,2.0,4.16
34944861,41.89846,-87.62186,2,1.0,145.0,31,1124,30,0,0,215.0,71.0,88.0,3.0,3.0,8.42
34944912,41.95137,-87.64851,16,3.0,700.0,3,1125,30,25,25,51.0,52.0,15.0,0.0,2.0,9.69
34945388,41.85069,-87.66783000000002,2,1.0,139.0,3,60,29,21,21,22.0,7.0,10.0,0.0,2.0,9.96
34945515,41.81453,-87.62003,1,1.0,25.0,1,1125,30,2,2,1.0,1.0,4.0,0.0,3.0,3.26
34945605,41.89266,-87.62614,2,1.0,600.0,1,1125,0,25,25,328.0,109.0,121.0,5.0,6.0,2.94
34946044,41.81431,-87.62151999999998,1,1.0,25.0,1,1125,30,7,7,1.0,1.0,4.0,0.0,3.0,5.13
34946196,41.81615,-87.62039,1,1.0,25.0,1,1125,30,2,2,2.0,1.0,4.0,0.0,3.0,2.37
34946904,41.8692,-87.6319,6,2.0,149.0,2,28,21,24,24,51.0,21.0,29.0,3.0,7.0,6.17
